CLIENTNUM,Attrition_Flag,observed_churn,churn_probability,predicted_churn,is_high_risk,risk_band,Gender,Education_Level,Marital_Status,Income_Category,Card_Category,age_band,tenure_band,inactivity_band,Customer_Age,Dependent_count,Months_on_book,Months_Inactive_12_mon,Contacts_Count_12_mon,Credit_Limit,Total_Revolving_Bal,Avg_Open_To_Buy,Total_Trans_Amt,Total_Trans_Ct,Total_Amt_Chng_Q4_Q1,Total_Ct_Chng_Q4_Q1,Avg_Utilization_Ratio,Total_Relationship_Count,decision_threshold_used,model_name
715904433,Attrited Customer,1,0.9999012426657421,1,True,High,F,College,Married,$40K - $60K,Blue,35-49,25-48 mo,2-3 mo,42,4,34,3,2,1695.0,0,1695.0,2055,46,0.453,0.314,0.0,1,0.5,lightgbm
717072108,Attrited Customer,1,0.9999011953063788,1,True,High,F,Unknown,Single,$40K - $60K,Blue,50-64,25-48 mo,2-3 mo,50,2,36,3,2,2762.0,0,2762.0,2571,44,0.684,0.419,0.0,3,0.5,lightgbm
718148358,Attrited Customer,1,0.9998998061758622,1,True,High,F,High School,Married,Less than $40K,Blue,50-64,25-48 mo,2-3 mo,50,3,36,3,3,1572.0,0,1572.0,2447,41,0.74,0.577,0.0,2,0.5,lightgbm
709977933,Attrited Customer,1,0.999899025709909,1,True,High,M,Uneducated,Married,$80K - $120K,Blue,50-64,25-48 mo,2-3 mo,52,5,44,3,4,9959.0,199,9760.0,8517,60,1.003,0.5,0.02,2,0.5,lightgbm
711939558,Attrited Customer,1,0.999896498423521,1,True,High,F,Unknown,Single,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,37,2,36,2,3,1534.0,0,1534.0,2596,39,0.642,0.393,0.0,3,0.5,lightgbm
720872433,Attrited Customer,1,0.9998963272455563,1,True,High,F,Uneducated,Single,$40K - $60K,Blue,35-49,25-48 mo,2-3 mo,39,1,28,3,6,3911.0,0,3911.0,2867,42,0.897,0.556,0.0,5,0.5,lightgbm
757291008,Attrited Customer,1,0.999895619970505,1,True,High,M,Unknown,Married,$80K - $120K,Blue,35-49,25-48 mo,2-3 mo,46,4,39,3,2,34516.0,289,34227.0,8964,76,0.95,1.054,0.008,3,0.5,lightgbm
708496833,Attrited Customer,1,0.9998940589780602,1,True,High,M,High School,Single,Less than $40K,Blue,50-64,49-72 mo,4-6 mo,60,1,50,4,5,4613.0,0,4613.0,8970,78,0.978,1.294,0.0,4,0.5,lightgbm
714544908,Attrited Customer,1,0.9998937307271423,1,True,High,M,Graduate,Divorced,$60K - $80K,Blue,50-64,25-48 mo,2-3 mo,56,4,36,3,3,6224.0,0,6224.0,8979,68,0.92,0.581,0.0,6,0.5,lightgbm
779905008,Attrited Customer,1,0.9998926253405118,1,True,High,F,Graduate,Unknown,$40K - $60K,Blue,50-64,25-48 mo,2-3 mo,54,4,38,2,1,1779.0,0,1779.0,2660,41,0.856,0.323,0.0,2,0.5,lightgbm
717631908,Attrited Customer,1,0.9998921289264854,1,True,High,M,Unknown,Married,Less than $40K,Blue,50-64,25-48 mo,2-3 mo,56,2,44,3,1,4390.0,0,4390.0,8454,69,1.005,0.769,0.0,5,0.5,lightgbm
779216358,Attrited Customer,1,0.9998915302498134,1,True,High,M,College,Married,$80K - $120K,Blue,35-49,25-48 mo,2-3 mo,48,2,38,2,3,2111.0,0,2111.0,773,17,0.531,0.133,0.0,2,0.5,lightgbm
718160358,Attrited Customer,1,0.9998898956901003,1,True,High,F,Graduate,Married,Less than $40K,Blue,50-64,25-48 mo,2-3 mo,51,1,39,3,2,1438.3,0,1438.3,2492,35,0.885,0.296,0.0,5,0.5,lightgbm
711722808,Attrited Customer,1,0.9998889827416388,1,True,High,F,Graduate,Single,Less than $40K,Blue,50-64,25-48 mo,2-3 mo,51,4,44,3,3,1483.0,0,1483.0,2520,40,0.707,0.429,0.0,5,0.5,lightgbm
711382458,Attrited Customer,1,0.999888899005824,1,True,High,M,Graduate,Married,$60K - $80K,Blue,35-49,25-48 mo,2-3 mo,43,5,38,3,5,1438.3,0,1438.3,2389,49,0.713,0.361,0.0,2,0.5,lightgbm
827451333,Attrited Customer,1,0.9998886919605353,1,True,High,F,Uneducated,Married,Less than $40K,Blue,50-64,49-72 mo,4-6 mo,54,2,50,6,3,2247.0,0,2247.0,2615,37,0.641,0.423,0.0,3,0.5,lightgbm
718939083,Attrited Customer,1,0.9998884260424323,1,True,High,F,Graduate,Married,Less than $40K,Blue,50-64,25-48 mo,0-1 mo,54,2,45,1,3,1438.3,306,1132.3,694,15,1.035,0.364,0.213,3,0.5,lightgbm
718080558,Attrited Customer,1,0.9998866554550402,1,True,High,F,High School,Single,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,41,4,36,3,3,4720.0,0,4720.0,8798,67,0.978,0.675,0.0,6,0.5,lightgbm
717429258,Attrited Customer,1,0.9998865943877119,1,True,High,F,Doctorate,Single,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,48,3,39,3,4,1644.0,500,1144.0,2450,45,0.784,0.406,0.304,3,0.5,lightgbm
772528158,Attrited Customer,1,0.9998861139550441,1,True,High,F,Unknown,Single,Less than $40K,Blue,50-64,25-48 mo,2-3 mo,55,3,45,3,4,1741.0,0,1741.0,2546,42,0.84,0.4,0.0,4,0.5,lightgbm
718110858,Attrited Customer,1,0.9998860706486271,1,True,High,M,Unknown,Married,$40K - $60K,Blue,35-49,25-48 mo,2-3 mo,42,4,36,3,5,1606.0,0,1606.0,2628,41,0.87,0.64,0.0,2,0.5,lightgbm
794719983,Attrited Customer,1,0.9998858964788635,1,True,High,F,High School,Unknown,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,44,4,38,2,3,2616.0,2505,111.0,2576,42,0.828,0.5,0.958,2,0.5,lightgbm
717949008,Attrited Customer,1,0.9998835447321753,1,True,High,F,High School,Single,$40K - $60K,Blue,35-49,25-48 mo,2-3 mo,40,4,29,2,3,1554.0,412,1142.0,2341,43,0.568,0.483,0.265,5,0.5,lightgbm
720766908,Attrited Customer,1,0.9998833727536308,1,True,High,F,Uneducated,Single,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,40,2,28,2,2,3021.0,0,3021.0,2814,37,0.694,0.321,0.0,2,0.5,lightgbm
810875958,Attrited Customer,1,0.9998830111155949,1,True,High,F,Graduate,Married,Less than $40K,Blue,50-64,25-48 mo,4-6 mo,51,3,46,4,3,2016.0,395,1621.0,2473,44,0.711,0.571,0.196,1,0.5,lightgbm
712130058,Attrited Customer,1,0.9998816894451982,1,True,High,F,Uneducated,Single,Unknown,Blue,35-49,25-48 mo,2-3 mo,44,4,36,3,4,8075.0,317,7758.0,2415,41,0.585,0.577,0.039,3,0.5,lightgbm
819688458,Attrited Customer,1,0.9998809773061017,1,True,High,F,Graduate,Unknown,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,44,5,39,3,2,1545.0,0,1545.0,2646,39,0.749,0.444,0.0,6,0.5,lightgbm
789513858,Attrited Customer,1,0.9998805810282014,1,True,High,M,Unknown,Married,$40K - $60K,Blue,35-49,25-48 mo,2-3 mo,43,3,35,2,3,1438.3,0,1438.3,891,28,0.694,0.4,0.0,2,0.5,lightgbm
720941433,Attrited Customer,1,0.9998800302645718,1,True,High,F,High School,Married,Less than $40K,Blue,50-64,25-48 mo,2-3 mo,53,3,41,3,2,1547.0,0,1547.0,2312,43,0.845,0.303,0.0,3,0.5,lightgbm
807946833,Attrited Customer,1,0.9998791852423505,1,True,High,F,Graduate,Single,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,44,2,39,3,3,1791.0,0,1791.0,2771,36,0.735,0.5,0.0,6,0.5,lightgbm
711637458,Attrited Customer,1,0.999878854919356,1,True,High,F,High School,Single,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,44,3,36,3,3,2228.0,0,2228.0,2523,45,0.686,0.607,0.0,2,0.5,lightgbm
712747758,Attrited Customer,1,0.9998746933637092,1,True,High,F,Uneducated,Single,Less than $40K,Blue,50-64,25-48 mo,2-3 mo,50,4,36,2,3,2477.0,0,2477.0,2037,43,0.445,0.387,0.0,2,0.5,lightgbm
767266758,Attrited Customer,1,0.9998736073677245,1,True,High,F,High School,Single,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,41,2,34,3,4,1661.0,0,1661.0,2473,49,0.786,0.75,0.0,1,0.5,lightgbm
772442883,Attrited Customer,1,0.9998731884377983,1,True,High,F,Graduate,Married,Unknown,Blue,50-64,25-48 mo,2-3 mo,51,4,41,3,5,3853.0,696,3157.0,2443,38,0.882,0.583,0.181,2,0.5,lightgbm
713512308,Attrited Customer,1,0.9998686901972618,1,True,High,F,Graduate,Single,Less than $40K,Blue,50-64,25-48 mo,2-3 mo,50,0,41,3,1,3423.0,0,3423.0,2229,45,0.505,0.406,0.0,2,0.5,lightgbm
712125258,Attrited Customer,1,0.9998685508619544,1,True,High,M,High School,Married,$120K +,Blue,35-49,25-48 mo,2-3 mo,46,4,30,3,3,2442.0,0,2442.0,701,19,0.98,0.727,0.0,3,0.5,lightgbm
708953883,Attrited Customer,1,0.9998673565517651,1,True,High,M,Unknown,Married,$80K - $120K,Blue,50-64,25-48 mo,2-3 mo,53,2,36,2,1,3212.0,0,3212.0,757,20,0.713,0.25,0.0,2,0.5,lightgbm
717202083,Attrited Customer,1,0.9998672454745655,1,True,High,M,Unknown,Single,$80K - $120K,Blue,35-49,25-48 mo,2-3 mo,46,2,34,3,3,7077.0,0,7077.0,2619,41,0.838,0.519,0.0,2,0.5,lightgbm
718806783,Attrited Customer,1,0.999867023499398,1,True,High,F,Uneducated,Married,Unknown,Blue,35-49,25-48 mo,2-3 mo,46,3,36,3,1,2872.0,357,2515.0,2629,41,0.869,0.64,0.124,2,0.5,lightgbm
713312208,Attrited Customer,1,0.9998652087244149,1,True,High,M,High School,Married,$40K - $60K,Blue,50-64,25-48 mo,2-3 mo,53,1,43,2,3,3146.0,0,3146.0,1868,38,0.414,0.31,0.0,1,0.5,lightgbm
712552608,Attrited Customer,1,0.999863610188416,1,True,High,F,Graduate,Married,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,46,3,34,3,1,1438.3,0,1438.3,2658,43,0.714,0.654,0.0,3,0.5,lightgbm
714919308,Attrited Customer,1,0.999863262847231,1,True,High,F,Graduate,Single,Less than $40K,Blue,Under 35,25-48 mo,2-3 mo,32,0,36,3,3,8135.0,0,8135.0,8620,67,0.841,0.971,0.0,5,0.5,lightgbm
715020933,Attrited Customer,1,0.9998618700511117,1,True,High,F,High School,Unknown,Unknown,Blue,35-49,25-48 mo,2-3 mo,44,4,34,3,4,15944.0,0,15944.0,9360,67,0.919,0.763,0.0,4,0.5,lightgbm
713748708,Attrited Customer,1,0.9998607091419455,1,True,High,F,Graduate,Single,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,46,3,37,2,4,1438.3,0,1438.3,1757,44,0.35,0.467,0.0,1,0.5,lightgbm
714630858,Attrited Customer,1,0.9998597918045673,1,True,High,F,Uneducated,Unknown,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,36,1,36,3,2,1470.0,458,1012.0,2383,39,0.543,0.444,0.312,2,0.5,lightgbm
711232608,Attrited Customer,1,0.9998584180874542,1,True,High,F,High School,Single,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,47,5,36,3,2,1636.0,0,1636.0,2235,35,0.694,0.591,0.0,2,0.5,lightgbm
767404083,Attrited Customer,1,0.999857089059263,1,True,High,M,Graduate,Single,$60K - $80K,Blue,50-64,25-48 mo,2-3 mo,52,2,45,3,3,3460.0,0,3460.0,2355,47,0.466,0.621,0.0,2,0.5,lightgbm
712900308,Attrited Customer,1,0.9998568197454879,1,True,High,F,College,Single,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,44,2,34,3,3,1751.0,0,1751.0,2078,37,0.506,0.423,0.0,4,0.5,lightgbm
719512983,Attrited Customer,1,0.9998560880872175,1,True,High,F,Graduate,Single,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,47,4,39,3,6,1438.3,0,1438.3,2295,51,0.854,0.545,0.0,3,0.5,lightgbm
720251358,Attrited Customer,1,0.9998550441168238,1,True,High,F,High School,Divorced,Less than $40K,Blue,50-64,25-48 mo,2-3 mo,54,2,36,3,1,3591.0,2517,1074.0,2313,43,0.665,0.536,0.701,6,0.5,lightgbm
712562433,Attrited Customer,1,0.9998549923014544,1,True,High,F,Unknown,Married,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,48,2,30,3,3,4204.0,0,4204.0,2316,43,0.703,0.536,0.0,3,0.5,lightgbm
713696808,Attrited Customer,1,0.9998534511015248,1,True,High,F,High School,Married,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,46,3,39,3,0,1801.0,316,1485.0,2252,42,0.494,0.4,0.175,3,0.5,lightgbm
709222008,Attrited Customer,1,0.9998532219970474,1,True,High,M,Unknown,Single,$80K - $120K,Blue,35-49,25-48 mo,2-3 mo,41,3,32,3,4,4742.0,2221,2521.0,2422,41,0.464,0.464,0.468,1,0.5,lightgbm
711593808,Attrited Customer,1,0.9998530611247153,1,True,High,M,High School,Married,$60K - $80K,Blue,50-64,25-48 mo,2-3 mo,55,1,46,2,3,1438.3,0,1438.3,888,18,1.037,1.25,0.0,2,0.5,lightgbm
753365883,Attrited Customer,1,0.9998525853514795,1,True,High,F,Unknown,Single,Unknown,Blue,35-49,25-48 mo,2-3 mo,44,3,37,2,3,1900.0,0,1900.0,2298,45,0.864,0.452,0.0,3,0.5,lightgbm
711507783,Attrited Customer,1,0.9998523980305581,1,True,High,F,Doctorate,Single,Less than $40K,Blue,50-64,25-48 mo,4-6 mo,54,2,42,4,3,1694.0,0,1694.0,1930,41,0.354,0.519,0.0,3,0.5,lightgbm
778289883,Attrited Customer,1,0.9998516203900766,1,True,High,F,Graduate,Unknown,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,42,2,32,3,3,1507.0,0,1507.0,2528,41,0.806,0.64,0.0,3,0.5,lightgbm
720531633,Attrited Customer,1,0.9998492418587708,1,True,High,F,Graduate,Unknown,Less than $40K,Blue,50-64,25-48 mo,2-3 mo,55,1,36,2,2,3552.0,2517,1035.0,2665,36,0.865,0.333,0.709,4,0.5,lightgbm
712021233,Attrited Customer,1,0.999848713896114,1,True,High,M,Graduate,Married,$60K - $80K,Blue,Under 35,0-24 mo,0-1 mo,33,3,15,1,3,23399.0,0,23399.0,9356,74,1.051,0.85,0.0,5,0.5,lightgbm
715306983,Attrited Customer,1,0.9998473372106796,1,True,High,M,High School,Married,$60K - $80K,Blue,35-49,25-48 mo,2-3 mo,42,5,36,2,3,1866.0,0,1866.0,2833,42,0.798,0.355,0.0,1,0.5,lightgbm
710690733,Attrited Customer,1,0.9998442328008584,1,True,High,F,Graduate,Married,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,47,3,35,3,2,1666.0,0,1666.0,2816,38,0.92,0.52,0.0,4,0.5,lightgbm
708972783,Attrited Customer,1,0.999843198241559,1,True,High,F,College,Married,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,48,4,37,2,3,1745.0,0,1745.0,2297,44,0.657,0.63,0.0,3,0.5,lightgbm
720460083,Attrited Customer,1,0.9998423869634895,1,True,High,F,Unknown,Single,Unknown,Gold,35-49,25-48 mo,2-3 mo,45,4,27,2,3,34516.0,0,34516.0,2198,42,0.331,0.355,0.0,1,0.5,lightgbm
713736333,Attrited Customer,1,0.9998422552151139,1,True,High,F,Uneducated,Married,$40K - $60K,Blue,35-49,25-48 mo,2-3 mo,41,3,36,3,4,3606.0,0,3606.0,1829,41,0.37,0.519,0.0,1,0.5,lightgbm
714319233,Attrited Customer,1,0.999840214933362,1,True,High,M,Graduate,Divorced,$60K - $80K,Blue,35-49,25-48 mo,2-3 mo,44,5,36,3,6,6538.0,0,6538.0,2132,33,0.556,0.571,0.0,3,0.5,lightgbm
710727333,Attrited Customer,1,0.9998388623521249,1,True,High,F,High School,Married,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,49,3,36,2,2,1763.0,0,1763.0,2813,43,0.896,0.536,0.0,4,0.5,lightgbm
716855058,Attrited Customer,1,0.9998386749710083,1,True,High,F,Graduate,Married,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,49,4,38,2,4,1757.0,0,1757.0,2557,45,0.89,0.406,0.0,5,0.5,lightgbm
809565183,Attrited Customer,1,0.9998362729625324,1,True,High,F,Graduate,Single,Less than $40K,Blue,50-64,25-48 mo,2-3 mo,52,1,47,3,4,1842.0,625,1217.0,2650,43,0.729,0.483,0.339,3,0.5,lightgbm
712593933,Attrited Customer,1,0.9998353869964656,1,True,High,M,Doctorate,Married,$40K - $60K,Blue,35-49,25-48 mo,2-3 mo,40,3,36,3,4,2313.0,0,2313.0,2249,42,0.673,0.312,0.0,3,0.5,lightgbm
820276908,Attrited Customer,1,0.9998347777038725,1,True,High,F,College,Married,$40K - $60K,Blue,35-49,25-48 mo,2-3 mo,42,4,37,3,1,4139.0,0,4139.0,2232,41,0.547,0.464,0.0,3,0.5,lightgbm
717308433,Attrited Customer,1,0.999833866115241,1,True,High,M,Uneducated,Unknown,$60K - $80K,Blue,35-49,25-48 mo,2-3 mo,49,5,43,3,3,1960.0,0,1960.0,2253,39,0.493,0.345,0.0,3,0.5,lightgbm
798792408,Attrited Customer,1,0.999833428682503,1,True,High,M,High School,Married,$80K - $120K,Blue,35-49,25-48 mo,0-1 mo,48,3,42,1,3,9959.0,0,9959.0,805,24,0.688,0.143,0.0,1,0.5,lightgbm
711234783,Attrited Customer,1,0.9998326099495567,1,True,High,F,Unknown,Married,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,44,4,28,2,3,2020.0,0,2020.0,2621,45,0.716,0.552,0.0,5,0.5,lightgbm
771342183,Attrited Customer,1,0.999831592629631,1,True,High,F,Graduate,Single,$40K - $60K,Blue,50-64,25-48 mo,2-3 mo,53,3,40,3,2,1625.0,0,1625.0,2314,43,0.689,0.433,0.0,6,0.5,lightgbm
718311933,Attrited Customer,1,0.9998303245250607,1,True,High,F,Doctorate,Married,Less than $40K,Blue,50-64,25-48 mo,2-3 mo,53,4,37,2,2,3719.0,2517,1202.0,2587,43,0.666,0.536,0.677,6,0.5,lightgbm
821797008,Attrited Customer,1,0.9998301738594434,1,True,High,M,College,Married,$40K - $60K,Blue,35-49,25-48 mo,2-3 mo,49,5,45,2,3,1438.3,0,1438.3,815,21,0.734,0.615,0.0,2,0.5,lightgbm
779029458,Attrited Customer,1,0.9998279754633631,1,True,High,F,Post-Graduate,Single,Less than $40K,Blue,50-64,25-48 mo,2-3 mo,54,1,35,3,3,1724.0,0,1724.0,2725,47,0.67,0.424,0.0,4,0.5,lightgbm
796903083,Attrited Customer,1,0.9998276825891742,1,True,High,F,Doctorate,Married,$40K - $60K,Blue,35-49,25-48 mo,2-3 mo,47,1,36,3,2,1438.3,0,1438.3,2584,42,0.838,0.448,0.0,2,0.5,lightgbm
714629358,Attrited Customer,1,0.9998276321121656,1,True,High,F,Graduate,Divorced,$40K - $60K,Blue,50-64,25-48 mo,2-3 mo,54,3,34,3,4,4948.0,0,4948.0,1796,41,0.392,0.519,0.0,2,0.5,lightgbm
714684108,Attrited Customer,1,0.9998258901055876,1,True,High,M,Post-Graduate,Single,$40K - $60K,Blue,Under 35,0-24 mo,2-3 mo,31,1,24,2,4,4169.0,534,3635.0,8565,70,0.836,0.795,0.128,4,0.5,lightgbm
708798483,Attrited Customer,1,0.9998252091608244,1,True,High,F,Unknown,Single,Unknown,Blue,35-49,0-24 mo,2-3 mo,37,3,24,3,2,2054.0,0,2054.0,2567,43,0.87,0.593,0.0,2,0.5,lightgbm
712864683,Attrited Customer,1,0.9998249060368882,1,True,High,F,Doctorate,Single,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,42,3,30,3,3,1438.3,0,1438.3,1693,37,0.373,0.423,0.0,2,0.5,lightgbm
809440008,Attrited Customer,1,0.9998245627379815,1,True,High,F,High School,Single,Unknown,Blue,35-49,25-48 mo,2-3 mo,39,2,34,3,1,2069.0,550,1519.0,2716,43,0.783,0.433,0.266,3,0.5,lightgbm
711334983,Attrited Customer,1,0.9998241577534266,1,True,High,F,High School,Married,Unknown,Blue,35-49,25-48 mo,2-3 mo,41,3,32,2,4,26229.0,0,26229.0,2077,46,0.504,0.643,0.0,1,0.5,lightgbm
711399408,Attrited Customer,1,0.9998226434530038,1,True,High,F,Graduate,Divorced,Unknown,Blue,Under 35,25-48 mo,2-3 mo,34,2,25,3,4,12373.0,0,12373.0,2462,40,0.71,0.429,0.0,2,0.5,lightgbm
711221958,Attrited Customer,1,0.9998226023697374,1,True,High,F,Graduate,Single,$40K - $60K,Blue,35-49,25-48 mo,2-3 mo,43,3,26,2,2,2867.0,0,2867.0,2646,41,0.703,0.464,0.0,3,0.5,lightgbm
711267633,Attrited Customer,1,0.9998212407887046,1,True,High,F,Graduate,Divorced,Less than $40K,Blue,50-64,25-48 mo,4-6 mo,50,3,40,4,4,4248.0,316,3932.0,2271,36,0.661,0.333,0.074,5,0.5,lightgbm
714136233,Attrited Customer,1,0.9998211354215493,1,True,High,M,Graduate,Married,$120K +,Blue,50-64,25-48 mo,2-3 mo,53,4,38,2,3,34516.0,0,34516.0,8417,72,0.854,0.714,0.0,5,0.5,lightgbm
718863258,Attrited Customer,1,0.999820504080457,1,True,High,F,Doctorate,Married,Less than $40K,Blue,50-64,25-48 mo,2-3 mo,54,2,41,2,3,3881.0,2517,1364.0,2463,38,0.815,0.407,0.649,2,0.5,lightgbm
712812408,Attrited Customer,1,0.9998199466369733,1,True,High,F,Unknown,Married,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,40,3,28,3,3,1535.0,0,1535.0,1921,41,0.544,0.464,0.0,2,0.5,lightgbm
720634683,Attrited Customer,1,0.9998169407242337,1,True,High,F,College,Married,Unknown,Blue,35-49,25-48 mo,2-3 mo,48,2,37,2,4,2220.0,0,2220.0,2456,45,0.737,0.452,0.0,5,0.5,lightgbm
772273983,Attrited Customer,1,0.999816890614927,1,True,High,M,Uneducated,Single,$40K - $60K,Blue,35-49,25-48 mo,2-3 mo,48,4,37,3,4,5268.0,2191,3077.0,2138,40,0.622,0.429,0.416,1,0.5,lightgbm
788794758,Attrited Customer,1,0.9998164227935247,1,True,High,M,Graduate,Single,$40K - $60K,Blue,35-49,25-48 mo,2-3 mo,46,4,28,2,4,2979.0,0,2979.0,2061,38,0.644,0.462,0.0,2,0.5,lightgbm
789122808,Attrited Customer,1,0.9998160903543433,1,True,High,F,College,Married,$40K - $60K,Blue,35-49,25-48 mo,2-3 mo,41,4,29,2,3,3281.0,0,3281.0,2907,45,0.875,0.406,0.0,5,0.5,lightgbm
711196458,Attrited Customer,1,0.9998146798352917,1,True,High,F,Unknown,Married,Less than $40K,Blue,35-49,0-24 mo,2-3 mo,38,1,20,2,3,1621.0,580,1041.0,1893,41,0.421,0.171,0.358,2,0.5,lightgbm
709745508,Attrited Customer,1,0.9998122058479197,1,True,High,F,Unknown,Divorced,$40K - $60K,Blue,50-64,25-48 mo,4-6 mo,58,2,47,4,3,2295.0,0,2295.0,2140,40,0.376,0.429,0.0,1,0.5,lightgbm
720930633,Attrited Customer,1,0.9998108586990749,1,True,High,F,High School,Single,Less than $40K,Blue,50-64,25-48 mo,4-6 mo,58,0,46,4,2,1977.0,0,1977.0,2341,37,0.868,0.37,0.0,5,0.5,lightgbm
787452333,Attrited Customer,1,0.9998076380906253,1,True,High,F,High School,Married,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,39,1,25,2,1,2024.0,0,2024.0,2870,36,0.801,0.5,0.0,2,0.5,lightgbm
712704933,Attrited Customer,1,0.9998075621115156,1,True,High,F,High School,Unknown,$40K - $60K,Blue,35-49,25-48 mo,2-3 mo,49,4,43,3,3,4048.0,0,4048.0,2227,41,0.601,0.464,0.0,4,0.5,lightgbm
709798908,Attrited Customer,1,0.9998068221223679,1,True,High,F,Unknown,Single,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,45,4,32,3,4,2858.0,0,2858.0,2611,43,1.058,0.483,0.0,3,0.5,lightgbm
712222758,Attrited Customer,1,0.9998062877055404,1,True,High,F,Graduate,Married,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,38,3,36,2,3,2300.0,0,2300.0,2500,47,0.703,0.119,0.0,3,0.5,lightgbm
711721458,Attrited Customer,1,0.9998045922379585,1,True,High,F,Graduate,Unknown,Less than $40K,Blue,50-64,25-48 mo,2-3 mo,50,2,36,2,2,1438.3,0,1438.3,2329,43,0.658,0.593,0.0,5,0.5,lightgbm
713730933,Attrited Customer,1,0.9998023018731506,1,True,High,F,Graduate,Married,Less than $40K,Blue,50-64,25-48 mo,2-3 mo,53,4,36,3,5,1438.3,0,1438.3,1739,44,0.314,0.467,0.0,2,0.5,lightgbm
713253858,Attrited Customer,1,0.9998017560117523,1,True,High,F,College,Married,Unknown,Blue,50-64,25-48 mo,2-3 mo,50,1,37,2,3,1461.0,0,1461.0,2176,40,0.563,0.379,0.0,2,0.5,lightgbm
778899708,Attrited Customer,1,0.9998010061128257,1,True,High,F,Unknown,Single,$40K - $60K,Blue,50-64,25-48 mo,2-3 mo,56,2,37,2,3,2963.0,0,2963.0,2919,47,0.902,0.382,0.0,2,0.5,lightgbm
709017258,Attrited Customer,1,0.9998006644711093,1,True,High,F,Unknown,Married,Less than $40K,Blue,50-64,25-48 mo,2-3 mo,51,2,36,2,2,2114.0,0,2114.0,2872,45,0.875,0.5,0.0,1,0.5,lightgbm
708416433,Attrited Customer,1,0.9997997379548145,1,True,High,F,High School,Single,Less than $40K,Blue,35-49,25-48 mo,2-3 mo,41,1,36,3,2,2372.0,0,2372.0,2499,41,0.597,0.464,0.0,4,0.5,lightgbm
719630358,Attrited Customer,1,0.9997996817274818,1,True,High,F,High School,Married,Less than $40K,Blue,50-64,25-48 mo,2-3 mo,50,4,36,3,2,3546.0,0,3546.0,2616,47,0.791,0.469,0.0,1,0.5,lightgbm
789502308,Attrited Customer,1,0.9997982506831241,1,True,High,F,Unknown,Single,Less than $40K,Blue,50-64,49-72 mo,2-3 mo,57,3,49,3,5,1551.0,790,761.0,2379,46,0.811,0.769,0.509,1,0.5,lightgbm
715150983,Attrited Customer,1,0.9997976884778329,1,True,High,F,Unknown,Single,Unknown,Blue,35-49,25-48 mo,2-3 mo,44,3,34,3,3,26021.0,0,26021.0,8898,60,1.04,0.538,0.0,2,0.5,lightgbm
711224733,Attrited Customer,1,0.9997972259471579,1,True,High,M,High School,Married,$120K +,Blue,Under 35,25-48 mo,2-3 mo,32,0,27,3,4,22382.0,0,22382.0,695,10,0.418,0.25,0.0,3,0.5,lightgbm
798972183,Attrited Customer,1,0.9997942606320072,1,True,High,F,Unknown,Single,$40K - $60K,Blue,35-49,25-48 mo,2-3 mo,49,2,43,3,2,1643.0,526,1117.0,2520,38,0.829,0.583,0.32,1,0.5,lightgbm
811475733,Attrited Customer,1,0.999793248198995,1,True,High,F,College,Married,$40K - $60K,Blue,50-64,25-48 mo,2-3 mo,53,1,48,2,3,3339.0,0,3339.0,2432,48,0.694,0.6,0.0,2,0.5,lightgbm
802460433,Attrited Customer,1,0.9997900834584468,1,True,High,F,High School,Married,Unknown,Blue,50-64,49-72 mo,4-6 mo,57,3,51,5,2,1438.3,0,1438.3,2607,37,0.733,0.609,0.0,2,0.5,lightgbm
714192933,Attrited Customer,1,0.9997899132473843,1,True,High,F,Graduate,Single,Less than $40K,Blue,50-64,25-48 mo,2-3 mo,55,3,36,3,5,2060.0,0,2060.0,1976,44,0.251,0.257,0.0,3,0.5,lightgbm
